snapshot id,description,started,size,volume,volume exists,instance,instance exists,ami,ami exists
snap-20cc63d0,Created by CreateImage(i-0475d18c) for ami-91cdb9e2 from vol-a4d25f66,2016-08-19 15:47:22+00:00,1024,vol-a4d25f66,FALSE,i-0475d18c,FALSE,ami-91cdb9e2,TRUE
snap-4706e1b3,Created by CreateImage(i-0475d18c) for ami-91cdb9e2 from vol-5cd25f9e,2016-08-19 15:47:22+00:00,1000,vol-5cd25f9e,FALSE,i-0475d18c,FALSE,ami-91cdb9e2,TRUE
snap-0f0ccefb,Created by CreateImage(i-0475d18c) for ami-91cdb9e2 from vol-ae4ec36c,2016-08-19 15:47:22+00:00,200,vol-ae4ec36c,FALSE,i-0475d18c,FALSE,ami-91cdb9e2,TRUE
snap-d5dcd139,Created by CreateImage(i-0475d18c) for ami-91cdb9e2 from vol-91621853,2016-08-19 15:47:23+00:00,10,vol-91621853,FALSE,i-0475d18c,FALSE,ami-91cdb9e2,TRUE
snap-33f8e1c6,Created by CreateImage(i-0475d18c) for ami-91cdb9e2 from vol-d4621816,2016-08-19 15:47:23+00:00,10,vol-d4621816,FALSE,i-0475d18c,FALSE,ami-91cdb9e2,TRUE
snap-cda17dd3,Created by CreateImage(i-c7ecfa4f) for ami-a0cebad3 from vol-e42faf21,2016-08-19 15:47:55+00:00,100,vol-e42faf21,FALSE,i-c7ecfa4f,FALSE,ami-a0cebad3,TRUE
snap-354045c0,Created by CreateImage(i-c7ecfa4f) for ami-a0cebad3 from vol-e52faf20,2016-08-19 15:47:55+00:00,100,vol-e52faf20,FALSE,i-c7ecfa4f,FALSE,ami-a0cebad3,TRUE
snap-79f4978d,Created by CreateImage(i-c7ecfa4f) for ami-a0cebad3 from vol-e72faf22,2016-08-19 15:47:55+00:00,25,vol-e72faf22,FALSE,i-c7ecfa4f,FALSE,ami-a0cebad3,TRUE
snap-edc395c0,Created by CreateImage(i-c7ecfa4f) for ami-a0cebad3 from vol-402faf85,2016-08-19 15:47:56+00:00,100,vol-402faf85,FALSE,i-c7ecfa4f,FALSE,ami-a0cebad3,TRUE
snap-d4161139,Created by CreateImage(i-c7ecfa4f) for ami-a0cebad3 from vol-b12faf74,2016-08-19 15:47:56+00:00,100,vol-b12faf74,FALSE,i-c7ecfa4f,FALSE,ami-a0cebad3,TRUE
snap-2a1700df,Created by CreateImage(i-c7ecfa4f) for ami-a0cebad3 from vol-822faf47,2016-08-19 15:47:56+00:00,100,vol-822faf47,FALSE,i-c7ecfa4f,FALSE,ami-a0cebad3,TRUE
snap-6448a490,Created by CreateImage(i-c7ecfa4f) for ami-a0cebad3 from vol-422faf87,2016-08-19 15:47:56+00:00,100,vol-422faf87,FALSE,i-c7ecfa4f,FALSE,ami-a0cebad3,TRUE
snap-a2934356,Created by CreateImage(i-c7ecfa4f) for ami-a0cebad3 from vol-4d2faf88,2016-08-19 15:47:56+00:00,25,vol-4d2faf88,FALSE,i-c7ecfa4f,FALSE,ami-a0cebad3,TRUE
snap-52cd65a6,Created by CreateImage(i-c7ecfa4f) for ami-a0cebad3 from vol-572faf92,2016-08-19 15:47:56+00:00,100,vol-572faf92,FALSE,i-c7ecfa4f,FALSE,ami-a0cebad3,TRUE
snap-ee96f91a,Created by CreateImage(i-c7ecfa4f) for ami-a0cebad3 from vol-282fafed,2016-08-19 15:47:56+00:00,100,vol-282fafed,FALSE,i-c7ecfa4f,FALSE,ami-a0cebad3,TRUE
snap-986a2273,Created by CreateImage(i-886c8322) for ami-e9cabe9a from vol-186c16da,2016-08-19 15:48:22+00:00,50,vol-186c16da,FALSE,i-886c8322,FALSE,ami-e9cabe9a,TRUE
snap-42efaeb3,Created by CreateImage(i-886c8322) for ami-e9cabe9a from vol-fc6d173e,2016-08-19 15:48:22+00:00,10,vol-fc6d173e,FALSE,i-886c8322,FALSE,ami-e9cabe9a,TRUE
snap-e6d97815,Created by CreateImage(i-886c8322) for ami-e9cabe9a from vol-909fe587,2016-08-19 15:48:22+00:00,1024,vol-909fe587,FALSE,i-886c8322,FALSE,ami-e9cabe9a,TRUE
snap-97230763,Created by CreateImage(i-886c8322) for ami-e9cabe9a from vol-c86d170a,2016-08-19 15:48:22+00:00,10,vol-c86d170a,FALSE,i-886c8322,FALSE,ami-e9cabe9a,TRUE
snap-4c6f1ba0,Created by CreateImage(i-370926d1) for ami-23c8bc50 from vol-e88646f7,2016-08-19 15:50:12+00:00,50,vol-e88646f7,FALSE,i-370926d1,FALSE,ami-23c8bc50,TRUE
snap-e11edf11,Created by CreateImage(i-370926d1) for ami-23c8bc50 from vol-ac8646b3,2016-08-19 15:50:12+00:00,1024,vol-ac8646b3,FALSE,i-370926d1,FALSE,ami-23c8bc50,TRUE
snap-515a75a5,Created by CreateImage(i-370926d1) for ami-23c8bc50 from vol-16874709,2016-08-19 15:50:12+00:00,1000,vol-16874709,FALSE,i-370926d1,FALSE,ami-23c8bc50,TRUE
snap-01a7ca55,Created by CreateImage(i-aa08274c) for ami-20c8bc53 from vol-d88646c7,2016-08-19 15:50:41+00:00,1000,vol-d88646c7,FALSE,i-aa08274c,FALSE,ami-20c8bc53,TRUE
snap-005136f3,Created by CreateImage(i-aa08274c) for ami-20c8bc53 from vol-d98646c6,2016-08-19 15:50:41+00:00,1024,vol-d98646c6,FALSE,i-aa08274c,FALSE,ami-20c8bc53,TRUE
snap-16544be3,Created by CreateImage(i-a7b0c92b) for ami-8fa7d6fc from vol-90499f21,2016-08-26 10:31:30+00:00,65,vol-90499f21,FALSE,i-a7b0c92b,FALSE,ami-8fa7d6fc,TRUE
snap-2112fbd5,Created by CreateImage(i-c1594149) for ami-86addcf5 from vol-cf9cfa4c,2016-08-26 10:47:17+00:00,120,vol-cf9cfa4c,FALSE,i-c1594149,FALSE,ami-86addcf5,TRUE
snap-be48874a,Created by CreateImage(i-c1594149) for ami-86addcf5 from vol-e49cfa67,2016-08-26 10:47:17+00:00,65,vol-e49cfa67,FALSE,i-c1594149,FALSE,ami-86addcf5,TRUE
snap-498065ba,Created by CreateImage(i-7db2cbf1) for ami-17a8d964 from vol-b476a005,2016-08-26 10:57:50+00:00,65,vol-b476a005,FALSE,i-7db2cbf1,FALSE,ami-17a8d964,TRUE
snap-1c947be8,Created by CreateImage(i-7db2cbf1) for ami-17a8d964 from vol-9b76a02a,2016-08-26 10:57:50+00:00,120,vol-9b76a02a,FALSE,i-7db2cbf1,FALSE,ami-17a8d964,TRUE
snap-475874ac,Created by CreateImage(i-7e5a42f6) for ami-15a8d966 from vol-3f9cfabc,2016-08-26 10:58:56+00:00,120,vol-3f9cfabc,FALSE,i-7e5a42f6,FALSE,ami-15a8d966,TRUE
snap-d4884439,Created by CreateImage(i-7e5a42f6) for ami-15a8d966 from vol-c19dfb42,2016-08-26 10:58:56+00:00,65,vol-c19dfb42,FALSE,i-7e5a42f6,FALSE,ami-15a8d966,TRUE
snap-7cc5f18d,Created by CreateImage(i-6fb2cbe3) for ami-b9a9d8ca from vol-6376a0d2,2016-08-26 11:00:06+00:00,65,vol-6376a0d2,FALSE,i-6fb2cbe3,FALSE,ami-b9a9d8ca,TRUE
snap-0925dcf9,Created by CreateImage(i-6fb2cbe3) for ami-b9a9d8ca from vol-4176a0f0,2016-08-26 11:00:06+00:00,120,vol-4176a0f0,FALSE,i-6fb2cbe3,FALSE,ami-b9a9d8ca,TRUE
snap-21dd15d5,Created by CreateImage(i-705941f8) for ami-67acdd14 from vol-229dfba1,2016-08-26 11:00:58+00:00,65,vol-229dfba1,FALSE,i-705941f8,FALSE,ami-67acdd14,TRUE
snap-b4834940,Created by CreateImage(i-ae393622) for ami-a3e596d0 from vol-064710b7,2016-09-01 05:46:54+00:00,120,vol-064710b7,FALSE,i-ae393622,FALSE,ami-a3e596d0,TRUE
snap-e46ffd15,Created by CreateImage(i-5cf66dd0) for ami-75ec9f06 from vol-e94b5757,2016-09-01 08:50:23+00:00,50,vol-e94b5757,FALSE,i-5cf66dd0,FALSE,ami-75ec9f06,TRUE
snap-a6928d57,Created by CreateImage(i-5cf66dd0) for ami-75ec9f06 from vol-c24b577c,2016-09-01 08:50:23+00:00,500,vol-c24b577c,FALSE,i-5cf66dd0,FALSE,ami-75ec9f06,TRUE
snap-671d7094,Created by CreateImage(i-5cf66dd0) for ami-75ec9f06 from vol-d14b576f,2016-09-01 08:50:23+00:00,40,vol-d14b576f,FALSE,i-5cf66dd0,FALSE,ami-75ec9f06,TRUE
snap-7030175d,Created by CreateImage(i-84f66d08) for ami-94d3a0e7 from vol-2a4b5794,2016-09-01 08:50:51+00:00,50,vol-2a4b5794,FALSE,i-84f66d08,FALSE,ami-94d3a0e7,TRUE
snap-f176bc1c,Created by CreateImage(i-84f66d08) for ami-94d3a0e7 from vol-0b4b57b5,2016-09-01 08:50:51+00:00,350,vol-0b4b57b5,FALSE,i-84f66d08,FALSE,ami-94d3a0e7,TRUE
snap-65beb390,Created by CreateImage(i-84f66d08) for ami-94d3a0e7 from vol-2b4b5795,2016-09-01 08:50:51+00:00,500,vol-2b4b5795,FALSE,i-84f66d08,FALSE,ami-94d3a0e7,TRUE
snap-4118ec52,Created by CreateImage(i-84f66d08) for ami-94d3a0e7 from vol-084b57b6,2016-09-01 08:50:52+00:00,353,vol-084b57b6,FALSE,i-84f66d08,FALSE,ami-94d3a0e7,TRUE
snap-db734730,Created by CreateImage(i-38b03d80) for ami-23d2a150 from vol-14f2a7db,2016-09-01 09:07:58+00:00,65,vol-14f2a7db,FALSE,i-38b03d80,FALSE,ami-23d2a150,TRUE
snap-189f8ae8,Created by CreateImage(i-38b03d80) for ami-23d2a150 from vol-311d55ff,2016-09-01 09:07:58+00:00,150,vol-311d55ff,FALSE,i-38b03d80,FALSE,ami-23d2a150,TRUE
snap-baef7449,Created by CreateImage(i-38b03d80) for ami-23d2a150 from vol-28f2a7e7,2016-09-01 09:07:58+00:00,40,vol-28f2a7e7,FALSE,i-38b03d80,FALSE,ami-23d2a150,TRUE
snap-c42f6e30,Created by CreateImage(i-38b03d80) for ami-23d2a150 from vol-231e56ed,2016-09-01 09:07:58+00:00,20,vol-231e56ed,FALSE,i-38b03d80,FALSE,ami-23d2a150,TRUE
snap-8dd6fe79,Created by CreateImage(i-38b03d80) for ami-23d2a150 from vol-f6fda839,2016-09-01 09:07:58+00:00,1024,vol-f6fda839,FALSE,i-38b03d80,FALSE,ami-23d2a150,TRUE
snap-9be3d16f,Created by CreateImage(i-38b03d80) for ami-23d2a150 from vol-df1f5711,2016-09-01 09:07:58+00:00,20,vol-df1f5711,FALSE,i-38b03d80,FALSE,ami-23d2a150,TRUE
snap-16f78bfd,Created by CreateImage(i-41b03df9) for ami-e6c3b095 from vol-86790838,2016-09-01 09:08:47+00:00,20,vol-86790838,FALSE,i-41b03df9,FALSE,ami-e6c3b095,TRUE
snap-9d07766c,Created by CreateImage(i-41b03df9) for ami-e6c3b095 from vol-88760736,2016-09-01 09:08:47+00:00,50,vol-88760736,FALSE,i-41b03df9,FALSE,ami-e6c3b095,TRUE
snap-30e69ec1,Created by CreateImage(i-41b03df9) for ami-e6c3b095 from vol-d5fda81a,2016-09-01 09:08:47+00:00,65,vol-d5fda81a,FALSE,i-41b03df9,FALSE,ami-e6c3b095,TRUE
snap-ffccb60e,Created by CreateImage(i-41b03df9) for ami-e6c3b095 from vol-0ef2a7c1,2016-09-01 09:08:47+00:00,1024,vol-0ef2a7c1,FALSE,i-41b03df9,FALSE,ami-e6c3b095,TRUE
snap-54bb69a4,Created by CreateImage(i-41b03df9) for ami-e6c3b095 from vol-4b7607f5,2016-09-01 09:08:47+00:00,20,vol-4b7607f5,FALSE,i-41b03df9,FALSE,ami-e6c3b095,TRUE
snap-1219e4e6,Created by CreateImage(i-41b03df9) for ami-e6c3b095 from vol-f5fda83a,2016-09-01 09:08:47+00:00,40,vol-f5fda83a,FALSE,i-41b03df9,FALSE,ami-e6c3b095,TRUE
snap-c93d6322,Created by CreateImage(i-38b03d80) for ami-e0265993 from vol-f6fda839,2016-09-09 08:14:45+00:00,1024,vol-f6fda839,FALSE,i-38b03d80,FALSE,ami-e0265993,TRUE
snap-f676da06,Created by CreateImage(i-38b03d80) for ami-e0265993 from vol-28f2a7e7,2016-09-09 08:14:45+00:00,40,vol-28f2a7e7,FALSE,i-38b03d80,FALSE,ami-e0265993,TRUE
snap-781e688c,Created by CreateImage(i-38b03d80) for ami-e0265993 from vol-14f2a7db,2016-09-09 08:14:45+00:00,65,vol-14f2a7db,FALSE,i-38b03d80,FALSE,ami-e0265993,TRUE
snap-d83928df,Created by CreateImage(i-38b03d80) for ami-e0265993 from vol-df1f5711,2016-09-09 08:14:46+00:00,20,vol-df1f5711,FALSE,i-38b03d80,FALSE,ami-e0265993,TRUE
snap-e257e216,Created by CreateImage(i-38b03d80) for ami-e0265993 from vol-231e56ed,2016-09-09 08:14:46+00:00,20,vol-231e56ed,FALSE,i-38b03d80,FALSE,ami-e0265993,TRUE
snap-d6ede526,Created by CreateImage(i-41b03df9) for ami-7b295608 from vol-f5fda83a,2016-09-09 08:17:17+00:00,40,vol-f5fda83a,FALSE,i-41b03df9,FALSE,ami-7b295608,TRUE
snap-b950f695,Created by CreateImage(i-41b03df9) for ami-7b295608 from vol-0ef2a7c1,2016-09-09 08:17:18+00:00,1024,vol-0ef2a7c1,FALSE,i-41b03df9,FALSE,ami-7b295608,TRUE
snap-3b8edbca,Created by CreateImage(i-41b03df9) for ami-7b295608 from vol-4b7607f5,2016-09-09 08:17:18+00:00,20,vol-4b7607f5,FALSE,i-41b03df9,FALSE,ami-7b295608,TRUE
snap-85afbf75,Created by CreateImage(i-41b03df9) for ami-7b295608 from vol-88760736,2016-09-09 08:17:18+00:00,50,vol-88760736,FALSE,i-41b03df9,FALSE,ami-7b295608,TRUE
snap-862d0b73,Created by CreateImage(i-41b03df9) for ami-7b295608 from vol-86790838,2016-09-09 08:17:18+00:00,20,vol-86790838,FALSE,i-41b03df9,FALSE,ami-7b295608,TRUE
snap-51d38ea5,Created by CreateImage(i-41b03df9) for ami-7b295608 from vol-d5fda81a,2016-09-09 08:17:18+00:00,65,vol-d5fda81a,FALSE,i-41b03df9,FALSE,ami-7b295608,TRUE
snap-5a1604aa,Created by CreateImage(i-54623016) for ami-e7f78894 from vol-1586d417,2016-09-11 04:02:40+00:00,65,vol-1586d417,FALSE,i-54623016,FALSE,ami-e7f78894,TRUE
snap-7f051e8f,Created by CreateImage(i-dcd4533a) for ami-f7f78884 from vol-a4a498b8,2016-09-11 04:05:44+00:00,65,vol-a4a498b8,FALSE,i-dcd4533a,FALSE,ami-f7f78884,TRUE
snap-c7d68bd7,Created by CreateImage(i-9c9734de) for ami-61fe8012 from vol-b472f7b6,2016-09-13 13:46:31+00:00,40,vol-b472f7b6,FALSE,i-9c9734de,FALSE,ami-61fe8012,TRUE
snap-83da3e69,Created by CreateImage(i-9c9734de) for ami-61fe8012 from vol-ac48da12,2016-09-13 13:46:31+00:00,50,vol-ac48da12,FALSE,i-9c9734de,FALSE,ami-61fe8012,TRUE
snap-8006136d,Created by CreateImage(i-9c9734de) for ami-61fe8012 from vol-774e9ec6,2016-09-13 13:46:31+00:00,200,vol-774e9ec6,FALSE,i-9c9734de,FALSE,ami-61fe8012,TRUE
snap-4540dbb4,Created by CreateImage(i-9c9734de) for ami-61fe8012 from vol-990c4627,2016-09-13 13:46:31+00:00,50,vol-990c4627,FALSE,i-9c9734de,FALSE,ami-61fe8012,TRUE
snap-036e17f2,Created by CreateImage(i-9c9734de) for ami-61fe8012 from vol-689d3da7,2016-09-13 13:46:31+00:00,4000,vol-689d3da7,FALSE,i-9c9734de,FALSE,ami-61fe8012,TRUE
snap-b8fb4897,Created by CreateImage(i-b75c99f7) for ami-bc83fdcf from vol-b52b0977,2016-09-13 13:47:15+00:00,1200,vol-b52b0977,FALSE,i-b75c99f7,FALSE,ami-bc83fdcf,TRUE
snap-15e24136,Created by CreateImage(i-b75c99f7) for ami-bc83fdcf from vol-fc280a3e,2016-09-13 13:47:15+00:00,50,vol-fc280a3e,FALSE,i-b75c99f7,FALSE,ami-bc83fdcf,TRUE
snap-494123b8,Created by CreateImage(i-b75c99f7) for ami-bc83fdcf from vol-c0150b02,2016-09-13 13:47:15+00:00,1500,vol-c0150b02,FALSE,i-b75c99f7,FALSE,ami-bc83fdcf,TRUE
snap-7e600d8f,Created by CreateImage(i-b75c99f7) for ami-bc83fdcf from vol-31cf7336,2016-09-13 13:47:15+00:00,40,vol-31cf7336,FALSE,i-b75c99f7,FALSE,ami-bc83fdcf,TRUE
snap-5c8cbaad,Created by CreateImage(i-b75c99f7) for ami-bc83fdcf from vol-d2140a10,2016-09-13 13:47:15+00:00,1500,vol-d2140a10,FALSE,i-b75c99f7,FALSE,ami-bc83fdcf,TRUE
snap-f9647408,Created by CreateImage(i-b75c99f7) for ami-bc83fdcf from vol-4f36288d,2016-09-13 13:47:15+00:00,1500,vol-4f36288d,FALSE,i-b75c99f7,FALSE,ami-bc83fdcf,TRUE
snap-24c084d4,Created by CreateImage(i-b75c99f7) for ami-bc83fdcf from vol-3e2b09fc,2016-09-13 13:47:15+00:00,50,vol-3e2b09fc,FALSE,i-b75c99f7,FALSE,ami-bc83fdcf,TRUE
snap-462310b6,Created by CreateImage(i-b75c99f7) for ami-bc83fdcf from vol-2c2af3ef,2016-09-13 13:47:15+00:00,4000,vol-2c2af3ef,FALSE,i-b75c99f7,FALSE,ami-bc83fdcf,TRUE
snap-ed69e71e,Created by CreateImage(i-b75c99f7) for ami-bc83fdcf from vol-f5c32930,2016-09-13 13:47:15+00:00,50,vol-f5c32930,FALSE,i-b75c99f7,FALSE,ami-bc83fdcf,TRUE
snap-2b619508,Created by CreateImage(i-b75c99f7) for ami-bc83fdcf from vol-b5cdf136,2016-09-13 13:47:16+00:00,200,vol-b5cdf136,FALSE,i-b75c99f7,FALSE,ami-bc83fdcf,TRUE
snap-125588e2,Created by CreateImage(i-b75c99f7) for ami-bc83fdcf from vol-55ccf0d6,2016-09-13 13:47:16+00:00,200,vol-55ccf0d6,FALSE,i-b75c99f7,FALSE,ami-bc83fdcf,TRUE
snap-dbe559fa,Created by CreateImage(i-0a85cd48) for ami-c383fdb0 from vol-d5216bd7,2016-09-13 13:48:13+00:00,50,vol-d5216bd7,FALSE,i-0a85cd48,FALSE,ami-c383fdb0,TRUE
snap-5412b974,Created by CreateImage(i-0a85cd48) for ami-c383fdb0 from vol-15266c17,2016-09-13 13:48:13+00:00,1024,vol-15266c17,FALSE,i-0a85cd48,FALSE,ami-c383fdb0,TRUE
snap-214744d1,Created by CreateImage(i-0a85cd48) for ami-c383fdb0 from vol-59145de7,2016-09-13 13:48:14+00:00,50,vol-59145de7,FALSE,i-0a85cd48,FALSE,ami-c383fdb0,TRUE
snap-20788aca,Created by CreateImage(i-888246c8) for ami-3782fc44 from vol-71e7f8b3,2016-09-13 13:49:02+00:00,50,vol-71e7f8b3,FALSE,i-888246c8,FALSE,ami-3782fc44,TRUE
snap-9bcaaa77,Created by CreateImage(i-888246c8) for ami-3782fc44 from vol-b9e7f87b,2016-09-13 13:49:02+00:00,200,vol-b9e7f87b,FALSE,i-888246c8,FALSE,ami-3782fc44,TRUE
snap-18fbcde8,Created by CreateImage(i-888246c8) for ami-3782fc44 from vol-6fb70b68,2016-09-13 13:49:02+00:00,1024,vol-6fb70b68,FALSE,i-888246c8,FALSE,ami-3782fc44,TRUE
snap-2ea9aede,Created by CreateImage(i-888246c8) for ami-3782fc44 from vol-0ce7f8ce,2016-09-13 13:49:02+00:00,50,vol-0ce7f8ce,FALSE,i-888246c8,FALSE,ami-3782fc44,TRUE
snap-ce348c3a,Created by CreateImage(i-888246c8) for ami-3782fc44 from vol-a1b70ba6,2016-09-13 13:49:02+00:00,40,vol-a1b70ba6,FALSE,i-888246c8,FALSE,ami-3782fc44,TRUE
snap-2b689419,Created by CreateImage(i-8e075dcc) for ami-b093ebc3 from vol-d0c098d2,2016-09-18 04:03:59+00:00,65,vol-d0c098d2,FALSE,i-8e075dcc,FALSE,ami-b093ebc3,TRUE
snap-a04c94f6,Created by CreateImage(i-e816cf63) for ami-70d79203 from vol-80342303,2016-09-24 19:24:24+00:00,100,vol-80342303,FALSE,i-e816cf63,FALSE,ami-70d79203,TRUE
snap-37040227,Created by CreateImage(i-e816cf63) for ami-70d79203 from vol-60485ee3,2016-09-24 19:24:24+00:00,1500,vol-60485ee3,FALSE,i-e816cf63,FALSE,ami-70d79203,TRUE
snap-a154c452,Created by CreateImage(i-e816cf63) for ami-70d79203 from vol-d3726450,2016-09-24 19:24:24+00:00,500,vol-d3726450,FALSE,i-e816cf63,FALSE,ami-70d79203,TRUE
snap-1b9aa3ee,Created by CreateImage(i-e816cf63) for ami-70d79203 from vol-6c485eef,2016-09-24 19:24:24+00:00,1500,vol-6c485eef,FALSE,i-e816cf63,FALSE,ami-70d79203,TRUE
snap-025ac0f6,Created by CreateImage(i-e816cf63) for ami-70d79203 from vol-7b485ef8,2016-09-24 19:24:24+00:00,1500,vol-7b485ef8,FALSE,i-e816cf63,FALSE,ami-70d79203,TRUE
snap-ca2b84ac,Created by CreateImage(i-e816cf63) for ami-70d79203 from vol-387563bb,2016-09-24 19:24:24+00:00,200,vol-387563bb,TRUE,i-e816cf63,FALSE,ami-70d79203,TRUE
snap-d7f67db1,Created by CreateImage(i-e816cf63) for ami-70d79203 from vol-e6756365,2016-09-24 19:24:24+00:00,200,vol-e6756365,TRUE,i-e816cf63,FALSE,ami-70d79203,TRUE
snap-4fe40436,Created by CreateImage(i-e816cf63) for ami-70d79203 from vol-b5726436,2016-09-24 19:24:24+00:00,500,vol-b5726436,TRUE,i-e816cf63,FALSE,ami-70d79203,TRUE
snap-54151567,Created by CreateImage(i-e816cf63) for ami-70d79203 from vol-c4726447,2016-09-24 19:24:24+00:00,500,vol-c4726447,TRUE,i-e816cf63,FALSE,ami-70d79203,TRUE
snap-598628ad,Created by CreateImage(i-e816cf63) for ami-70d79203 from vol-f1756372,2016-09-24 19:24:24+00:00,200,vol-f1756372,TRUE,i-e816cf63,FALSE,ami-70d79203,TRUE
snap-b49160cd,Created by CreateImage(i-e816cf63) for ami-70d79203 from vol-1b726498,2016-09-24 19:24:25+00:00,500,vol-1b726498,FALSE,i-e816cf63,FALSE,ami-70d79203,TRUE
snap-b833ccc1,Created by CreateImage(i-e816cf63) for ami-70d79203 from vol-1369ad91,2016-09-24 19:24:25+00:00,200,vol-1369ad91,FALSE,i-e816cf63,FALSE,ami-70d79203,TRUE
snap-507776bc,Created by CreateImage(i-e816cf63) for ami-70d79203 from vol-93736510,2016-09-24 19:24:25+00:00,500,vol-93736510,FALSE,i-e816cf63,FALSE,ami-70d79203,TRUE
snap-0c7bebfd,Created by CreateImage(i-e816cf63) for ami-70d79203 from vol-757264f6,2016-09-24 19:24:25+00:00,500,vol-757264f6,FALSE,i-e816cf63,FALSE,ami-70d79203,TRUE
snap-ba34f94e,Created by CreateImage(i-e816cf63) for ami-70d79203 from vol-85736506,2016-09-24 19:24:25+00:00,500,vol-85736506,FALSE,i-e816cf63,FALSE,ami-70d79203,TRUE
snap-e7bb6081,Created by CreateImage(i-d837bd53) for ami-1a762369 from vol-56f74cd4,2016-11-02 16:34:45+00:00,65,vol-56f74cd4,FALSE,i-d837bd53,FALSE,ami-1a762369,TRUE
snap-3e09190d,Created by CreateImage(i-d837bd53) for ami-1a762369 from vol-8df64d0f,2016-11-02 16:34:45+00:00,120,vol-8df64d0f,FALSE,i-d837bd53,FALSE,ami-1a762369,TRUE
snap-caa393ac,Created by CreateImage(i-d837bd53) for ami-b5da8fc6 from vol-8df64d0f,2016-11-03 15:32:46+00:00,120,vol-8df64d0f,FALSE,i-d837bd53,FALSE,ami-b5da8fc6,TRUE
snap-15faf0e5,Created by CreateImage(i-d837bd53) for ami-b5da8fc6 from vol-56f74cd4,2016-11-03 15:32:46+00:00,65,vol-56f74cd4,FALSE,i-d837bd53,FALSE,ami-b5da8fc6,TRUE
snap-d9f60ea0,Created by CreateImage(i-2af66da6) for ami-a6d082d5 from vol-b8455906,2016-11-20 05:01:54+00:00,65,vol-b8455906,FALSE,i-2af66da6,FALSE,ami-a6d082d5,TRUE
snap-6dc5115f,Created by CreateImage(i-3a4872b2) for ami-a0d082d3 from vol-9b4aeb5e,2016-11-20 05:02:14+00:00,65,vol-9b4aeb5e,FALSE,i-3a4872b2,FALSE,ami-a0d082d3,TRUE
snap-ce1f1fa8,Created by CreateImage(i-63f56eef) for ami-edd7859e from vol-1f4559a1,2016-11-20 05:03:37+00:00,65,vol-1f4559a1,FALSE,i-63f56eef,FALSE,ami-edd7859e,TRUE
snap-a112b2c7,Created by CreateImage(i-bea38b32) for ami-3fd3814c from vol-1581e3a4,2016-11-20 05:06:01+00:00,200,vol-1581e3a4,FALSE,i-bea38b32,FALSE,ami-3fd3814c,TRUE
snap-56a6b065,Created by CreateImage(i-bea38b32) for ami-3fd3814c from vol-b186e400,2016-11-20 05:06:01+00:00,100,vol-b186e400,FALSE,i-bea38b32,FALSE,ami-3fd3814c,TRUE
snap-cb07d1f9,Created by CreateImage(i-bea38b32) for ami-3fd3814c from vol-be86e40f,2016-11-20 05:06:01+00:00,100,vol-be86e40f,FALSE,i-bea38b32,FALSE,ami-3fd3814c,TRUE
snap-e3208c17,Created by CreateImage(i-bea38b32) for ami-3fd3814c from vol-f786e446,2016-11-20 05:06:01+00:00,100,vol-f786e446,FALSE,i-bea38b32,FALSE,ami-3fd3814c,TRUE
snap-be6ff54a,Created by CreateImage(i-bea38b32) for ami-3fd3814c from vol-8086e431,2016-11-20 05:06:01+00:00,100,vol-8086e431,FALSE,i-bea38b32,FALSE,ami-3fd3814c,TRUE
snap-ac926aaa,Created by CreateImage(i-bea38b32) for ami-3fd3814c from vol-bf86e40e,2016-11-20 05:06:02+00:00,100,vol-bf86e40e,FALSE,i-bea38b32,FALSE,ami-3fd3814c,TRUE
snap-2992f0da,Created by CreateImage(i-bea38b32) for ami-3fd3814c from vol-8bccae3a,2016-11-20 05:06:02+00:00,500,vol-8bccae3a,FALSE,i-bea38b32,FALSE,ami-3fd3814c,TRUE
snap-8797d8e1,Created by CreateImage(i-def76c52) for ami-39d3814a from vol-8145593f,2016-11-20 05:06:59+00:00,65,vol-8145593f,FALSE,i-def76c52,FALSE,ami-39d3814a,TRUE
snap-de54d2ec,Created by CreateImage(i-5b806bbe) for ami-ea072099 from vol-66d908d6,2016-12-13 16:52:12+00:00,120,vol-66d908d6,FALSE,i-5b806bbe,FALSE,ami-ea072099,TRUE
snap-0cb623ff,Created by CreateImage(i-5b806bbe) for ami-ea072099 from vol-19d908a9,2016-12-13 16:52:13+00:00,65,vol-19d908a9,FALSE,i-5b806bbe,FALSE,ami-ea072099,TRUE
snap-19798b7f,Created by CreateImage(i-51ffc513) for ami-8cfff2ea from vol-e0ecdbe2,2017-05-04 11:10:07+00:00,65,vol-e0ecdbe2,FALSE,i-51ffc513,FALSE,ami-8cfff2ea,TRUE
snap-82a26de4,Created by CreateImage(i-51ffc513) for ami-8cfff2ea from vol-b3ecdbb1,2017-05-04 11:10:07+00:00,120,vol-b3ecdbb1,FALSE,i-51ffc513,FALSE,ami-8cfff2ea,TRUE
